SL.NO,COUNTRY,TOTAL CASES,NEW CASES,TOTAL DEATHS,NEW DEATHS,TOTAL RECOVERED,NEW RECOVERED,ACTIVE CASES,CRITICAL CASES,CASES/MILLION,DEATHS/MILLION,TOTAL TESTS,TESTS/MILLION,POPULATION,CONTINENT
1,USA,"9,893,425","+92,107","240,695 ",+866,"6,328,482","+36,463","3,324,248","18,068","29,829",726,"153,190,139","461,869","331,674,530 ",North America
2,India,"8,411,034","+47,622","125,029 ",+675,"7,764,763","+54,133","521,242","8,944","6,074",90,"114,208,384","82,480","1,384,678,624 ",Asia
3,Brazil,"5,612,319","+21,378","161,736 ",+566,"5,064,344",0,"386,239","8,318","26,339",759,"21,900,000","102,777","213,081,672 ",South America
4,Russia,"1,712,858","+19,404","29,509 ",+292,"1,279,169","+12,238","404,180","2,300","11,735",202,"63,000,000","431,636","145,956,259 ",Europe
5,France,"1,601,367","+58,046","39,037 ",+363,"124,278","+1,616","1,438,052","4,230","24,514",598,"17,055,801","261,097","65,323,720 ",Europe
6,Spain,"1,365,895","+21,908","38,486 ",+368,N/A,N/A,N/A,"2,802","29,210",823,"18,072,174","386,479","46,761,086 ",Europe
7,Argentina,"1,205,928",0,"32,520 ",0,"1,017,647",0,"155,761","4,816","26,598",717,"3,114,747","68,699","45,338,767 ",South America
8,UK,"1,123,197","+24,141","48,120 ",+378,N/A,N/A,N/A,"1,191","16,515",708,"35,241,533","518,185","68,009,540 ",Europe
9,Colombia,"1,117,977","+9,893","32,209 ",+196,"1,011,166","+8,964","74,602","2,376","21,891",631,"5,258,238","102,962","51,069,547 ",South America
10,Mexico,"943,630","+5,225","93,228 ",+635,"697,402","+4,175","153,000","2,838","7,292",720,"2,445,709","18,901","129,399,055 ",North America
11,Peru,"914,722","+2,935","34,730 ",+59,"838,265","+2,571","41,727","1,044","27,611","1,048","4,611,380","139,193","33,129,291 ",South America
12,Italy,"824,879","+34,505","40,192 ",+428,"312,339","+4,961","472,348","2,391","13,650",665,"16,717,651","276,641","60,430,792 ",Europe
13,South Africa,"732,414","+1,866","19,677 ",+92,"671,579","+11,394","41,158",546,"12,296",330,"4,917,625","82,558","59,565,429 ",Africa
14,Iran,"654,936","+8,772","36,985 ",+406,"505,287","+4,887","112,664","5,472","7,763",438,"5,110,752","60,581","84,361,977 ",Asia
15,Germany,"619,116","+21,757","11,190 ",+162,"391,600","+10,200","216,326","2,653","7,381",133,"23,393,311","278,900","83,876,966 ",Europe
16,Chile,"516,582","+1,540","14,404 ",+64,"493,250","+1,101","8,928",725,"26,943",751,"4,462,086","232,730","19,172,818 ",South America
17,Iraq,"489,571","+3,701","11,175 ",+47,"420,206","+2,971","58,190",412,"12,080",276,"2,950,888","72,810","40,528,511 ",Asia
18,Belgium,"468,213","+14,903","12,331 ",+205,"27,334",+673,"428,548","1,412","40,338","1,062","5,126,695","441,686","11,607,113 ",Europe
19,Poland,"466,679","+27,143","6,842 ",+367,"177,681","+8,721","282,156","1,615","12,336",181,"5,030,381","132,966","37,832,148 ",Europe
20,Ukraine,"430,467","+9,850","7,924 ",+193,"184,782","+8,378","237,761",177,"9,864",182,"3,312,549","75,903","43,641,589 ",Europe
21,Indonesia,"425,796","+4,065","14,348 ",+89,"357,142","+3,860","54,306",0,"1,551",52,"4,678,096","17,041","274,519,163 ",Asia
22,Bangladesh,"416,006","+1,842","6,021 ",+17,"333,588","+1,891","76,397",0,"2,517",36,"2,404,902","14,553","165,254,557 ",Asia
23,Netherlands,"390,488","+6,965","7,769 ",+87,N/A,N/A,N/A,622,"22,772",453,"3,327,701","194,057","17,148,052 ",Europe
24,Philippines,"389,725","+1,594","7,409 ",+42,"349,543",+468,"32,773","1,483","3,540",67,"4,935,203","44,832","110,081,403 ",Asia
25,Turkey,"386,820","+2,311","10,639 ",+81,"332,379","+1,714","43,802","2,564","4,570",126,"14,700,951","173,665","84,651,369 ",Asia
26,Czechia,"385,302","+6,586","4,301 ",+168,"200,435",+672,"180,566","1,156","35,956",401,"2,472,293","230,713","10,715,890 ",Europe
27,Saudi Arabia,"349,386",+450,"5,489 ",+18,"336,068",+474,"7,829",763,"9,983",157,"8,333,264","238,098","34,999,331 ",Asia
28,Pakistan,"338,875","+1,302","6,893 ",+26,"316,665",+605,"15,317",827,"1,524",31,"4,573,768","20,570","222,352,298 ",Asia
29,Israel,"317,863",+531,"2,639 ",+42,"306,113",+787,"9,111",331,"34,559",287,"4,761,559","517,696","9,197,590 ",Asia
30,Romania,"276,802","+9,714","7,540 ",+121,"191,085","+4,825","78,177","1,014","14,422",393,"3,379,609","176,089","19,192,639 ",Europe
31,Canada,"250,913","+3,210","10,381 ",+50,"207,850","+2,203","32,682",234,"6,628",274,"9,753,158","257,636","37,856,306 ",North America
32,Morocco,"240,951","+5,641","4,059 ",+77,"197,215","+3,329","39,677",874,"6,501",110,"3,430,860","92,574","37,060,910 ",Africa
33,Switzerland,"202,504","+10,128","2,628 ",+73,"87,100",0,"112,776",392,"23,339",303,"2,119,502","244,281","8,676,493 ",Europe
34,Nepal,"185,974","+3,051","1,052 ",+18,"148,408","+3,430","36,514",0,"6,344",36,"1,507,190","51,413","29,315,518 ",Asia
35,Ecuador,"171,783",+350,"12,730 ",+26,"149,048",0,"10,005",338,"9,686",718,"558,584","31,497","17,734,741 ",South America
36,Portugal,"161,350","+4,410","2,740 ",+46,"91,453","+2,507","67,157",320,"15,840",269,"3,518,047","345,370","10,186,314 ",Europe
37,Bolivia,"142,062",+126,"8,758 ",+7,"112,842",+316,"20,462",71,"12,113",747,"336,701","28,710","11,727,621 ",South America
38,Sweden,"141,764",0,"6,002 ",+12,N/A,N/A,N/A,90,"14,007",593,"2,242,469","221,565","10,121,054 ",Europe
39,UAE,"138,599","+1,289",508 ,+3,"136,118","+1,135","1,973",0,"13,956",51,"13,712,882","1,380,752","9,931,457 ",Asia
40,Panama,"136,024",0,"2,744 ",0,"114,207",0,"19,073",109,"31,356",633,"689,899","159,036","4,337,996 ",North America
41,Qatar,"133,619",+249,232 ,0,"130,680",+266,"2,707",40,"47,588",83,"1,001,488","356,680","2,807,805 ",Asia
42,Austria,"132,515","+7,416","1,268 ",+41,"80,604","+3,568","50,643",407,"14,684",141,"2,362,948","261,846","9,024,190 ",Europe
43,Kuwait,"129,638",+795,799 ,+5,"120,564",+822,"8,275",115,"30,203",186,"947,921","220,848","4,292,196 ",Asia
44,Dominican Republic,"128,824",+546,"2,260 ",+3,"106,650",+346,"19,914",162,"11,835",208,"612,758","56,292","10,885,378 ",North America
45,Oman,"117,167",+320,"1,286 ",+11,"107,368",+465,"8,513",145,"22,749",250,"376,700","73,139","5,150,485 ",Asia
46,Costa Rica,"114,367","+1,106","1,444 ",+13,"70,002",+859,"42,921",177,"22,380",283,"318,064","62,242","5,110,157 ",North America
