SL.NO,COUNTRY,TOTAL CASES,NEW CASES,TOTAL DEATHS,NEW DEATHS,TOTAL RECOVERED,NEW RECOVERED,ACTIVE CASES,CRITICAL CASES,CASES/MILLION,DEATHS/MILLION,TOTAL TESTS,TESTS/MILLION,POPULATION,CONTINENT
1,USA,"31,490,133","+49,899","569,197 ",+415,"24,021,898","+72,027","6,899,038","8,724","94,713","1,712","410,710,340","1,235,297","332,479,117 ",North America
2,Brazil,"13,023,189","+38,233","333,153 ","+1,623","11,436,189","+78,668","1,253,847","8,318","60,939","1,559","28,600,000","133,827","213,708,216 ",South America
3,India,"12,684,477","+96,557","165,577 ",+445,"11,730,045","+50,087","788,855","8,944","9,123",119,"249,019,657","179,111","1,390,308,750 ",Asia
4,France,"4,833,263","+10,793","96,875 ",+197,"300,064",+440,"4,436,324","5,433","73,922","1,482","67,392,433","1,030,725","65,383,531 ",Europe
5,Russia,"4,589,540","+8,646","100,717 ",+343,"4,211,133","+7,052","277,690","2,300","31,439",690,"121,900,000","835,034","145,982,158 ",Europe
6,UK,"4,362,150","+2,762","126,862 ",+26,"3,912,562","+10,920","322,726",517,"64,001","1,861","127,546,869","1,871,359","68,157,337 ",Europe
7,Italy,"3,678,944","+10,680","111,326 ",+296,"2,997,522","+9,323","570,096","3,737","60,916","1,843","51,302,838","849,469","60,394,015 ",Europe
8,Turkey,"3,529,601","+42,551","32,456 ",+193,"3,130,977","+25,627","366,168","2,407","41,511",382,"39,811,595","468,217","85,028,056 ",Asia
9,Spain,"3,311,325","+4,660","75,783 ",+42,"3,077,296","+4,025","158,246","1,925","70,802","1,620","43,458,915","929,233","46,768,582 ",Europe
10,Germany,"2,903,036","+7,405","77,630 ",+73,"2,581,500","+12,100","243,906","3,680","34,565",924,"50,399,177","600,076","83,987,935 ",Europe
11,Colombia,"2,456,409","+10,190","64,293 ",+199,"2,325,833","+8,269","66,283","2,603","47,888","1,253","12,945,105","252,368","51,294,650 ",South America
12,Poland,"2,448,463","+9,902","55,005 ",+64,"2,009,308","+30,875","384,150","3,269","64,748","1,455","12,452,912","329,311","37,814,999 ",Europe
13,Argentina,"2,407,159","+13,667","56,471 ",+272,"2,153,509","+13,029","197,179","3,652","52,892","1,241","9,116,035","200,305","45,510,835 ",South America
14,Mexico,"2,250,458","+1,263","204,147 ",+136,"1,788,209","+2,566","258,102","4,798","17,316","1,571","6,138,274","47,232","129,961,278 ",North America
15,Iran,"1,945,964","+13,890","63,332 ",+172,"1,658,978","+8,409","223,654","4,095","22,945",747,"13,183,709","155,453","84,808,441 ",Asia
16,Ukraine,"1,755,888","+10,179","34,587 ",+254,"1,352,139","+4,946","369,162",177,"40,335",794,"8,356,074","191,948","43,533,047 ",Europe
17,Peru,"1,590,209","+7,842","53,138 ",+261,"1,509,493","+8,911","27,578","2,348","47,725","1,595","9,579,440","287,497","33,320,089 ",South America
18,Czechia,"1,553,820","+1,911","27,057 ",+61,"1,411,748",+88,"115,015","1,335","144,890","2,523","13,174,904","1,228,531","10,724,116 ",Europe
19,South Africa,"1,552,416",+452,"52,995 ",+8,"1,478,088",+725,"21,333",546,"25,927",885,"9,986,203","166,782","59,875,953 ",Africa
20,Indonesia,"1,537,967","+3,712","41,815 ",+146,"1,381,677","+5,800","114,475",0,"5,578",152,"12,979,112","47,074","275,719,622 ",Asia
21,Netherlands,"1,307,466","+5,320","16,629 ",+8,N/A,N/A,N/A,742,"76,176",969,"10,298,103","599,991","17,163,751 ",Europe
22,Chile,"1,032,612","+5,827","23,677 ",+33,"965,641","+7,241","43,294","2,883","53,668","1,231","11,537,423","599,630","19,240,888 ",South America
23,Canada,"1,014,374","+10,386","23,118 ",+56,"932,582","+10,058","58,674",704,"26,699",608,"27,770,015","730,913","37,993,587 ",North America
24,Romania,"977,986","+3,611","24,190 ",+120,"875,487","+3,537","78,309","1,478","51,097","1,264","7,473,377","390,466","19,139,634 ",Europe
25,Belgium,"900,996","+3,522","23,169 ",+39,"58,225",+330,"819,602",821,"77,485","1,993","11,416,555","981,815","11,628,013 ",Europe
26,Iraq,"879,991","+6,423","14,502 ",+39,"784,199","+5,664","81,290",458,"21,513",355,"8,238,853","201,418","40,904,265 ",Asia
27,Israel,"834,603",+356,"6,248 ",+5,"823,330",+543,"5,025",323,"90,741",679,"13,576,884","1,476,135","9,197,590 ",Asia
28,Portugal,"823,494",+159,"16,885 ",+6,"780,643",+321,"25,966",112,"80,941","1,660","9,180,981","902,395","10,174,021 ",Europe
29,Sweden,"813,191",0,"13,498 ",0,N/A,N/A,N/A,319,"80,140","1,330","7,201,692","709,725","10,147,161 ",Europe
30,Philippines,"803,398","+8,355","13,435 ",+10,"646,237",+145,"143,726",785,"7,258",121,"10,421,636","94,154","110,687,179 ",Asia
31,Pakistan,"692,231","+4,323","14,821 ",+43,"615,960","+2,902","61,450","3,587","3,088",66,"10,446,697","46,609","224,136,519 ",Asia
32,Hungary,"689,853","+3,874","21,928 ",+213,"418,084","+1,112","249,841","1,451","71,549","2,274","4,772,189","494,956","9,641,634 ",Europe
33,Bangladesh,"644,439","+7,075","9,318 ",+52,"555,414","+2,932","79,707",0,"3,884",56,"4,813,624","29,009","165,935,442 ",Asia
34,Jordan,"639,444","+6,537","7,283 ",+82,"552,764","+9,003","79,397",729,"62,202",708,"6,114,599","594,802","10,280,059 ",Asia
35,Serbia,"621,375","+3,706","5,497 ",+39,"526,100","+5,410","89,778",282,"71,336",631,"3,497,640","401,543","8,710,504 ",Europe
36,Switzerland,"605,342",0,"10,377 ",+24,"548,375",0,"46,590",158,"69,558","1,192","6,126,488","703,972","8,702,740 ",Europe
37,Austria,"560,972","+2,217","9,482 ",+33,"516,084","+3,442","35,406",554,"62,017","1,048","24,647,471","2,724,835","9,045,490 ",Europe
38,Morocco,"498,329",+132,"8,857 ",+7,"485,162",+241,"4,310",252,"13,381",238,"6,024,056","161,752","37,242,552 ",Africa
39,Japan,"485,325","+2,458","9,231 ",+10,"452,155","+1,531","23,939",445,"3,846",73,"10,068,046","79,791","126,180,983 ",Asia
40,Lebanon,"480,502","+1,001","6,443 ",+34,"386,768","+6,296","87,291",892,"70,640",947,"3,589,726","527,737","6,802,108 ",Asia
41,UAE,"472,148","+2,012","1,512 ",+2,"456,747","+2,147","13,889",0,"47,304",151,"38,788,906","3,886,246","9,981,074 ",Asia
42,Saudi Arabia,"393,377",+695,"6,704 ",+7,"380,305",+489,"6,368",836,"11,168",190,"15,407,491","437,407","35,224,649 ",Asia
43,Slovakia,"365,400",+158,"10,094 ",+69,"255,300",0,"100,006",593,"66,903","1,848","2,386,011","436,866","5,461,658 ",Europe
44,Bulgaria,"356,859","+3,860","13,786 ",+197,"273,429","+2,996","69,644",734,"51,655","1,996","2,189,411","316,917","6,908,467 ",Europe
45,Panama,"356,556",+179,"6,138 ",+3,"345,719",+226,"4,699",105,"81,662","1,406","2,185,241","500,488","4,366,224 ",North America
46,Malaysia,"352,029","+1,070","1,295 ",+7,"336,456","+1,294","14,278",180,"10,772",40,"7,894,522","241,566","32,680,556 ",Asia
47,Ecuador,"336,777","+1,096","16,987 ",+31,"290,314",0,"29,476",559,"18,871",952,"1,164,843","65,272","17,846,068 ",South America
48,Belarus,"328,290",+986,"2,294 ",+9,"318,756",+723,"7,240",0,"34,751",243,"5,453,123","577,236","9,446,953 ",Europe
49,Georgia,"284,061",+228,"3,822 ",+11,"275,024",+425,"5,215",0,"71,313",959,"3,497,745","878,097","3,983,326 ",Asia
50,Croatia,"280,164",+138,"6,083 ",+25,"262,227","+1,691","11,854",156,"68,568","1,489","1,583,654","387,588","4,085,926 ",Europe
51,Nepal,"278,210",+266,"3,036 ",+4,"273,342",+102,"1,832",0,"9,420",103,"2,289,824","77,533","29,533,439 ",Asia
52,Greece,"277,277","+1,863","8,453 ",+73,"237,025","+2,980","31,799",759,"26,702",814,"6,747,854","649,821","10,384,176 ",Europe
53,Bolivia,"274,934",+467,"12,324 ",+8,"224,998",+450,"37,612",71,"23,312","1,045","927,217","78,619","11,793,761 ",South America
54,Azerbaijan,"271,834","+1,099","3,711 ",+34,"242,293",+647,"25,830",0,"26,628",364,"2,935,718","287,573","10,208,608 ",Asia
55,Tunisia,"261,177","+1,133","8,993 ",+28,"219,912",+877,"32,272",356,"21,925",755,"1,138,938","95,609","11,912,517 ",Africa
56,Kazakhstan,"255,028","+1,921","3,110 ",+18,"225,256","+1,421","26,662",221,"13,460",164,"8,880,871","468,718","18,947,133 ",Asia
57,Dominican Republic,"254,435",+140,"3,351 ",+5,"214,512",+335,"36,572",163,"23,277",307,"1,321,775","120,925","10,930,522 ",North America
58,Palestine,"253,922","+2,634","2,716 ",+10,"223,249","+1,242","27,957",199,"48,916",523,"1,581,298","304,626","5,190,957 ",Asia
59,Kuwait,"238,549","+1,357","1,365 ",+12,"223,269","+1,326","13,915",216,"55,240",316,"2,100,948","486,506","4,318,438 ",Asia
60,Ireland,"238,466",+318,"4,718 ",0,"23,364",0,"210,384",55,"47,888",947,"4,061,084","815,536","4,979,653 ",Europe
61,Moldova,"235,790",+703,"5,178 ",+42,"216,478","+1,387","14,134",322,"58,555","1,286","871,731","216,482","4,026,810 ",Europe
62,Denmark,"233,797",+479,"2,430 ",+1,"222,152",+562,"9,215",40,"40,256",418,"26,700,838","4,597,464","5,807,732 ",Europe
63,Paraguay,"222,663","+1,456","4,463 ",+64,"183,552","+1,603","34,648",429,"30,930",620,"940,480","130,640","7,199,011 ",South America
64,Slovenia,"220,425",+283,"4,082 ",+7,"202,239",+283,"14,104",126,"106,017","1,963","1,079,017","518,969","2,079,156 ",Europe
65,Lithuania,"220,212",+600,"3,615 ",+4,"201,727",+47,"14,870",141,"81,766","1,342","2,409,397","894,623","2,693,197 ",Europe
66,Ethiopia,"217,327","+2,138","3,000 ",+37,"163,022","+1,054","51,305",862,"1,856",26,"2,398,596","20,481","117,112,301 ",Africa
67,Costa Rica,"216,764",0,"2,957 ",0,"192,699",0,"21,108",163,"42,259",576,"811,544","158,212","5,129,457 ",North America
68,Egypt,"205,732",+767,"12,210 ",+47,"156,574",+355,"36,948",90,"1,982",118,"2,507,491","24,158","103,794,652 ",Africa
